Security,GTHKD2YR Corp                                                   ,GTDEM2YR Corp                                                   ,GTDEM10YR Corp                                                  ,GTINR10YR Corp                                                  ,GTINR2YR Corp                                                   
2019-04-26,1.686,-0.604,-0.023,7.587,6.788
2019-04-29,1.686,-0.587,0.002,7.587,6.788
2019-04-30,1.686,-0.59,0.012,7.587,6.803
2019-05-01,1.686,-0.59,0.012,7.587,6.803
2019-05-02,1.686,-0.591,0.029,7.587,6.771
2019-05-03,1.686,-0.593,0.024,7.587,6.779
2019-05-06,1.686,-0.599,0.005,7.587,6.787
2019-05-07,1.688,-0.611,-0.039,7.587,6.767
2019-05-08,1.693,-0.62,-0.045,7.587,6.743
2019-05-09,1.693,-0.633,-0.048,7.587,6.767
2019-05-10,1.693,-0.622,-0.045,7.408,6.784
2019-05-13,1.693,-0.634,-0.071,7.408,6.729
2019-05-14,1.693,-0.639,-0.071,7.408,6.685
2019-05-15,1.707,-0.657,-0.099,7.408,6.685
2019-05-16,1.707,-0.653,-0.096,7.408,6.65
2019-05-17,1.707,-0.653,-0.105,7.365,6.667
2019-05-20,1.707,-0.648,-0.089,7.365,6.607
2019-05-21,1.707,-0.632,-0.064,7.307,6.607
2019-05-22,1.707,-0.635,-0.087,7.307,6.573
2019-05-23,1.707,-0.643,-0.121,7.307,6.558
2019-05-24,1.707,-0.64,-0.118,7.307,6.558
2019-05-27,1.707,-0.657,-0.145,7.307,6.523
2019-05-28,1.707,-0.648,-0.162,7.307,6.545
2019-05-29,1.707,-0.653,-0.18,7.307,6.515
2019-05-30,1.707,-0.65,-0.176,7.135,6.502
2019-05-31,1.707,-0.673,-0.204,7.135,6.44
2019-06-03,1.707,-0.659,-0.202,7.135,6.412
2019-06-04,1.707,-0.658,-0.208,7.135,6.424
2019-06-05,1.707,-0.687,-0.227,7.135,6.424
2019-06-06,1.707,-0.663,-0.24,7.135,6.424
2019-06-07,1.707,-0.678,-0.258,6.971,6.28
2019-06-10,1.707,-0.68,-0.22,7.079,6.28
2019-06-11,1.707,-0.679,-0.233,7.054,6.28
2019-06-12,1.707,-0.685,-0.238,7.01,6.28
2019-06-13,1.707,-0.683,-0.242,7.014,6.28
2019-06-14,1.707,-0.701,-0.256,6.919,6.28
2019-06-17,1.707,-0.697,-0.245,6.93,6.28
2019-06-18,1.707,-0.77,-0.321,6.843,6.28
2019-06-19,1.707,-0.743,-0.289,6.841,6.21
2019-06-20,1.707,-0.763,-0.32,6.79,6.21
2019-06-21,1.707,-0.743,-0.286,6.86,6.21
2019-06-24,1.707,-0.749,-0.308,6.851,6.21
2019-06-25,1.707,-0.746,-0.332,6.879,6.21
2019-06-26,1.707,-0.736,-0.304,6.932,6.21
2019-06-27,1.707,-0.744,-0.322,6.893,6.21
2019-06-28,1.707,-0.758,-0.329,6.879,6.21
2019-07-01,1.707,-0.763,-0.358,6.881,6.21
2019-07-02,1.707,-0.767,-0.369,6.852,6.21
2019-07-03,1.707,-0.762,-0.387,6.825,6.257
2019-07-04,1.707,-0.766,-0.4,6.774,6.257
2019-07-05,1.707,-0.756,-0.365,6.703,6.185
2019-07-08,1.707,-0.749,-0.368,6.58,6.185
2019-07-09,1.707,-0.743,-0.356,6.586,6.185
2019-07-10,1.707,-0.74,-0.309,6.543,6.212
2019-07-11,1.707,-0.736,-0.228,6.492,6.196
2019-07-12,1.707,-0.734,-0.212,6.491,6.196
2019-07-15,1.707,-0.74,-0.254,6.434,6.196
2019-07-16,1.707,-0.741,-0.246,6.33,6.113
2019-07-17,1.707,-0.755,-0.292,6.354,6.113
2019-07-18,1.707,-0.759,-0.312,6.384,6.113
2019-07-19,1.707,-0.777,-0.325,6.35,6.113
2019-07-22,1.707,-0.781,-0.348,6.424,6.113
2019-07-23,1.707,-0.782,-0.356,6.466,6.113
2019-07-24,1.707,-0.788,-0.38,6.435,6.113
2019-07-25,1.707,-0.767,-0.364,6.512,6.113
2019-07-26,1.707,-0.758,-0.378,6.534,6.113
2019-07-29,1.707,-0.77,-0.393,6.414,6.113
2019-07-30,1.707,-0.767,-0.401,6.397,6.049
2019-07-31,1.707,-0.785,-0.442,6.369,6.049
2019-08-01,1.707,-0.782,-0.451,6.412,6.049
2019-08-02,1.707,-0.794,-0.497,6.353,6.049
2019-08-05,1.707,-0.816,-0.517,6.387,6.049
2019-08-06,1.707,-0.824,-0.538,6.339,6.049
2019-08-07,1.707,-0.862,-0.583,6.365,6.049
2019-08-08,1.707,-0.857,-0.562,6.391,6.049
2019-08-09,1.707,-0.87,-0.578,6.48,5.877
2019-08-12,1.707,-0.884,-0.593,6.48,5.877
2019-08-13,1.707,-0.882,-0.611,6.525,5.877
2019-08-14,1.707,-0.88,-0.652,6.628,5.912
2019-08-15,1.707,-0.919,-0.715,6.628,5.912
2019-08-16,1.707,-0.919,-0.687,6.542,5.912
2019-08-19,1.707,-0.904,-0.65,6.582,5.912
2019-08-20,1.707,-0.911,-0.692,6.588,5.912
2019-08-21,1.707,-0.893,-0.672,6.572,5.912
2019-08-22,1.707,-0.869,-0.646,6.56,5.912
2019-08-23,1.707,-0.898,-0.677,6.576,5.912
2019-08-26,1.707,-0.901,-0.669,6.497,5.912
2019-08-27,1.707,-0.894,-0.695,6.514,5.912
2019-08-28,1.707,-0.893,-0.716,6.572,5.912
2019-08-29,1.707,-0.914,-0.694,6.57,5.912
2019-08-30,1.707,-0.933,-0.702,6.564,5.773
2019-09-02,1.707,-0.934,-0.704,6.564,5.773
2019-09-03,1.707,-0.919,-0.708,6.518,5.773
2019-09-04,1.707,-0.898,-0.677,6.533,5.73
2019-09-05,1.707,-0.874,-0.595,6.571,5.71
2019-09-06,1.707,-0.875,-0.64,6.601,5.721
2019-09-09,1.707,-0.862,-0.587,6.579,5.719
2019-09-10,1.707,-0.848,-0.55,6.579,5.719
2019-09-11,1.707,-0.847,-0.565,6.666,5.719
2019-09-12,1.707,-0.729,-0.518,6.65,5.744
2019-09-13,1.707,-0.715,-0.45,6.636,5.738
2019-09-16,1.707,-0.732,-0.482,6.714,5.774
2019-09-17,1.707,-0.72,-0.476,6.724,5.784
2019-09-18,1.707,-0.736,-0.512,6.624,5.75
2019-09-19,1.707,-0.729,-0.509,6.634,5.742
2019-09-20,1.707,-0.725,-0.523,6.791,5.814
2019-09-23,1.707,-0.747,-0.582,6.744,5.812
2019-09-24,1.707,-0.741,-0.602,6.776,5.789
2019-09-25,1.707,-0.74,-0.576,6.759,5.836
2019-09-26,1.707,-0.756,-0.584,6.72,5.819
2019-09-27,1.707,-0.776,-0.575,6.726,5.807
2019-09-30,1.707,-0.773,-0.573,6.702,5.766
2019-10-01,1.707,-0.777,-0.566,6.664,5.722
2019-10-02,1.707,-0.772,-0.548,6.664,5.703
2019-10-03,1.707,-0.787,-0.592,6.614,5.68
2019-10-04,1.707,-0.789,-0.588,6.68,5.705
2019-10-07,1.707,-0.781,-0.576,6.675,5.675
2019-10-08,1.707,-0.79,-0.596,6.675,5.668
2019-10-09,1.707,-0.763,-0.55,6.675,5.659
2019-10-10,1.707,-0.72,-0.471,6.675,5.666
2019-10-11,1.707,-0.729,-0.444,6.675,5.666
2019-10-14,1.707,-0.711,-0.458,6.675,5.634
2019-10-15,1.707,-0.696,-0.418,6.675,5.623
2019-10-16,1.707,-0.682,-0.388,6.675,5.6
2019-10-17,1.707,-0.676,-0.41,6.675,5.619
2019-10-18,1.707,-0.673,-0.384,6.675,5.597
2019-10-21,1.707,-0.671,-0.345,6.675,5.597
2019-10-22,1.707,-0.664,-0.37,6.675,5.578
2019-10-23,1.707,-0.663,-0.395,6.675,5.567
2019-10-24,1.622,-0.674,-0.406,6.675,5.572
2019-10-25,1.62,-0.66,-0.364,6.675,5.561
2019-10-28,1.62,-0.65,-0.333,6.675,5.561
2019-10-29,1.62,-0.64,-0.353,6.675,5.557
2019-10-30,1.62,-0.639,-0.356,6.675,5.535
2019-10-31,1.62,-0.668,-0.409,6.675,5.509
2019-11-01,1.62,-0.663,-0.384,6.435,5.511
2019-11-04,1.62,-0.655,-0.352,6.473,5.519
2019-11-05,1.62,-0.643,-0.311,6.518,5.524
2019-11-06,1.62,-0.643,-0.335,6.493,5.51
2019-11-07,1.62,-0.617,-0.236,6.508,5.53
2019-11-08,1.62,-0.621,-0.264,6.558,5.556
2019-11-11,1.62,-0.619,-0.246,6.568,5.546
2019-11-12,1.62,-0.629,-0.254,6.568,5.546
2019-11-13,1.62,-0.631,-0.302,6.531,5.538
2019-11-14,1.62,-0.649,-0.353,6.516,5.495
2019-11-15,1.62,-0.641,-0.336,6.519,5.478
2019-11-18,1.62,-0.632,-0.337,6.483,5.473
2019-11-19,1.62,-0.638,-0.341,6.476,5.472
2019-11-20,1.62,-0.645,-0.348,6.461,5.436
2019-11-21,1.62,-0.63,-0.328,6.507,5.439
2019-11-22,1.62,-0.643,-0.36,6.506,5.413
2019-11-25,1.62,-0.634,-0.35,6.473,5.42
2019-11-26,1.62,-0.642,-0.373,6.483,5.411
2019-11-27,1.62,-0.64,-0.374,6.473,5.385
2019-11-28,1.62,-0.637,-0.362,6.459,5.358
2019-11-29,1.62,-0.636,-0.362,6.466,5.344
2019-12-02,1.62,-0.618,-0.283,6.488,5.365
2019-12-03,1.62,-0.641,-0.35,6.468,5.359
2019-12-04,1.62,-0.633,-0.317,6.466,5.38
2019-12-05,1.62,-0.63,-0.296,6.61,5.606
2019-12-06,1.62,-0.632,-0.288,6.669,5.738
2019-12-09,1.62,-0.644,-0.309,6.667,5.74
2019-12-10,1.62,-0.643,-0.297,6.707,5.766
2019-12-11,1.62,-0.646,-0.323,6.763,5.782
2019-12-12,1.62,-0.633,-0.271,6.776,5.782
2019-12-13,1.62,-0.626,-0.291,6.789,5.791
2019-12-16,1.62,-0.634,-0.278,6.777,5.806
2019-12-17,1.62,-0.646,-0.296,6.755,5.833
2019-12-18,1.62,-0.639,-0.252,6.711,5.776
2019-12-19,1.62,-0.637,-0.237,6.731,5.803
2019-12-20,1.62,-0.643,-0.254,6.602,5.867
2019-12-23,1.729,-0.64,-0.245,6.596,5.831
2019-12-24,1.727,-0.643,-0.245,6.583,5.815
2019-12-25,1.727,-0.643,-0.245,6.583,5.815
2019-12-26,1.727,-0.643,-0.245,6.58,5.766
2019-12-27,1.727,-0.641,-0.258,6.507,5.823
2019-12-30,1.727,-0.612,-0.188,6.529,5.818
2019-12-31,1.727,-0.612,-0.188,6.557,5.804
2020-01-01,1.727,-0.613,-0.188,6.506,5.758
2020-01-02,1.727,-0.613,-0.226,6.503,5.765
2020-01-03,1.696,-0.63,-0.284,6.516,5.744
2020-01-06,1.696,-0.63,-0.289,6.56,6.24
2020-01-07,1.696,-0.63,-0.286,6.556,6.213
2020-01-08,1.696,-0.614,-0.21,6.56,6.21
2020-01-09,1.613,-0.6,-0.182,6.537,6.164
2020-01-10,1.62,-0.604,-0.201,6.59,6.206
2020-01-13,1.62,-0.592,-0.161,6.597,6.182
2020-01-14,1.62,-0.588,-0.172,6.669,6.21
2020-01-15,1.62,-0.597,-0.201,6.631,6.186
2020-01-16,1.62,-0.596,-0.22,6.613,6.166
2020-01-17,1.62,-0.595,-0.216,6.626,6.176
2020-01-20,1.62,-0.592,-0.22,6.645,6.175
2020-01-21,1.62,-0.587,-0.25,6.641,6.197
2020-01-22,1.617,-0.592,-0.261,6.639,6.15
2020-01-23,1.617,-0.606,-0.309,6.605,6.133
2020-01-24,1.573,-0.616,-0.336,6.582,6.103
2020-01-27,1.573,-0.632,-0.387,6.555,6.086
2020-01-28,1.573,-0.629,-0.342,6.574,6.114
2020-01-29,1.573,-0.642,-0.378,6.574,6.092
2020-01-30,1.573,-0.66,-0.407,6.56,6.086
2020-01-31,1.573,-0.674,-0.436,6.6,6.098
2020-02-03,1.573,-0.677,-0.444,6.504,6.019
2020-02-04,1.573,-0.658,-0.4,6.506,6.012
2020-02-05,1.519,-0.648,-0.361,6.508,5.998
2020-02-06,1.534,-0.638,-0.371,6.448,5.823
2020-02-07,1.534,-0.646,-0.386,6.43,5.774
2020-02-10,1.534,-0.645,-0.412,6.444,5.767
2020-02-11,1.46,-0.644,-0.393,6.468,5.782
2020-02-12,1.457,-0.641,-0.379,6.477,5.764
2020-02-13,1.457,-0.65,-0.387,6.435,5.745
2020-02-14,1.457,-0.661,-0.402,6.41,5.707
2020-02-17,1.457,-0.655,-0.402,6.39,5.695
2020-02-18,1.457,-0.651,-0.409,6.388,5.7
2020-02-19,1.457,-0.648,-0.42,6.388,5.7
2020-02-20,1.457,-0.65,-0.446,6.413,5.698
2020-02-21,1.457,-0.647,-0.432,6.413,5.698
2020-02-24,1.457,-0.68,-0.483,6.36,5.65
2020-02-25,1.457,-0.697,-0.514,6.366,5.661
2020-02-26,1.457,-0.703,-0.507,6.339,5.605
2020-02-27,1.457,-0.74,-0.545,6.379,5.624
2020-02-28,1.457,-0.776,-0.609,6.369,5.624
2020-03-02,1.457,-0.83,-0.627,6.348,5.571
2020-03-03,1.457,-0.818,-0.627,6.355,5.554
2020-03-04,1.457,-0.849,-0.641,6.226,5.403
2020-03-05,1.457,-0.863,-0.688,6.238,5.408
2020-03-06,1.457,-0.867,-0.712,6.183,5.353
2020-03-09,1.457,-1.014,-0.858,6.05,5.358
2020-03-10,1.457,-0.968,-0.794,6.05,5.358
2020-03-11,1.457,-0.963,-0.745,6.125,5.345
2020-03-12,1.457,-0.953,-0.748,6.223,5.473
2020-03-13,1.457,-0.892,-0.548,6.326,5.518
2020-03-16,1.457,-0.904,-0.465,6.141,5.47
2020-03-17,1.457,-0.861,-0.438,6.244,5.588
2020-03-18,1.457,-0.779,-0.24,6.299,5.587
2020-03-19,1.457,-0.69,-0.198,6.402,5.712
2020-03-20,1.457,-0.693,-0.326,6.251,5.575
2020-03-23,1.457,-0.71,-0.38,6.364,5.807
2020-03-24,1.457,-0.649,-0.327,6.309,5.785
2020-03-25,1.457,-0.614,-0.266,6.309,5.785
2020-03-26,1.457,-0.66,-0.365,6.223,5.536
2020-03-27,1.457,-0.719,-0.479,6.127,5.256
2020-03-30,1.457,-0.716,-0.495,6.189,5.247
2020-03-31,1.457,-0.702,-0.474,6.136,5.224
2020-04-01,1.457,-0.67,-0.463,6.136,5.224
2020-04-02,1.457,-0.667,-0.438,6.136,5.224
2020-04-03,1.457,-0.688,-0.444,6.3,5.277
2020-04-06,1.457,-0.672,-0.427,6.3,5.277
2020-04-07,1.457,-0.635,-0.313,6.403,5.398
2020-04-08,1.457,-0.625,-0.309,6.441,5.362
2020-04-09,1.457,-0.659,-0.351,6.492,5.297
2020-04-10,1.457,-0.659,-0.351,6.492,5.297
2020-04-13,1.457,-0.659,-0.351,6.495,5.255
2020-04-14,1.457,-0.679,-0.381,6.495,5.255
2020-04-15,1.457,-0.711,-0.468,6.43,5.113
2020-04-16,1.457,-0.701,-0.476,6.437,5.022
2020-04-17,1.457,-0.705,-0.475,6.346,4.826
2020-04-20,1.457,-0.684,-0.451,6.212,4.721
2020-04-21,1.457,-0.698,-0.479,6.209,4.716
2020-04-22,1.457,-0.675,-0.41,6.223,4.61
2020-04-23,1.457,-0.684,-0.427,6.055,4.577
2020-04-24,1.457,-0.716,-0.476,6.169,4.579
2020-04-27,1.457,-0.68,-0.456,6.15,4.543
2020-04-28,1.457,-0.702,-0.471,6.133,4.509
2020-04-29,1.457,-0.72,-0.497,6.123,4.523
2020-04-30,1.457,-0.777,-0.589,6.109,4.549
2020-05-01,1.457,-0.777,-0.589,6.109,4.549
2020-05-04,1.457,-0.764,-0.565,6.081,4.516
2020-05-05,1.457,-0.805,-0.581,6.073,4.484
2020-05-06,1.457,-0.758,-0.509,6.027,4.396
2020-05-07,1.457,-0.772,-0.547,6.027,4.396
2020-05-08,1.457,-0.785,-0.539,5.969,4.37
2020-05-11,1.457,-0.758,-0.513,6.168,4.461
2020-05-12,1.457,-0.735,-0.508,6.164,4.51
2020-05-13,1.457,-0.749,-0.533,6.164,4.511
2020-05-14,1.457,-0.751,-0.545,6.164,4.513
2020-05-15,1.457,-0.744,-0.533,6.164,4.523
2020-05-18,1.457,-0.701,-0.468,6.164,4.525
2020-05-19,1.457,-0.683,-0.465,6.164,4.523
2020-05-20,1.457,-0.683,-0.471,6.164,4.528
2020-05-21,1.457,-0.698,-0.497,6.164,4.522
2020-05-22,1.457,-0.692,-0.49,6.164,4.432
2020-05-25,1.457,-0.688,-0.496,6.164,4.432
2020-05-26,1.457,-0.653,-0.431,6.164,4.423
2020-05-27,1.457,-0.64,-0.415,6.164,4.4
2020-05-28,1.457,-0.643,-0.42,6.164,4.406
2020-05-29,1.457,-0.668,-0.449,6.164,4.401
2020-06-01,1.457,-0.667,-0.404,6.164,4.443
2020-06-02,1.457,-0.665,-0.417,5.793,4.42
2020-06-03,1.457,-0.641,-0.356,5.814,4.426
2020-06-04,1.457,-0.615,-0.323,5.799,4.416
2020-06-05,1.457,-0.607,-0.278,5.831,4.458
2020-06-08,1.457,-0.628,-0.32,5.81,4.465
2020-06-09,1.457,-0.619,-0.311,5.778,4.434
2020-06-10,1.457,-0.623,-0.333,5.773,4.437
2020-06-11,1.457,-0.657,-0.415,5.787,4.447
2020-06-12,1.457,-0.679,-0.441,5.797,4.415
2020-06-15,1.457,-0.669,-0.448,5.794,4.398
2020-06-16,1.457,-0.661,-0.428,5.846,4.404
2020-06-17,1.457,-0.665,-0.396,5.838,4.412
2020-06-18,1.457,-0.659,-0.41,5.822,4.341
2020-06-19,1.457,-0.678,-0.418,5.836,4.346
2020-06-22,1.457,-0.696,-0.44,5.879,4.338
2020-06-23,1.457,-0.668,-0.409,5.905,4.34
2020-06-24,1.457,-0.683,-0.443,5.918,4.354
2020-06-25,1.457,-0.698,-0.471,5.894,4.292
2020-06-26,1.457,-0.709,-0.483,5.916,4.269
2020-06-29,1.457,-0.698,-0.472,5.904,4.241
2020-06-30,1.457,-0.695,-0.456,5.883,4.214
2020-07-01,1.457,-0.663,-0.396,5.837,4.192
2020-07-02,1.457,-0.686,-0.43,5.84,4.174
2020-07-03,1.457,-0.693,-0.434,5.848,4.161
2020-07-06,1.457,-0.692,-0.434,5.835,4.144
2020-07-07,1.457,-0.678,-0.43,5.796,4.12
2020-07-08,1.457,-0.676,-0.441,5.778,4.118
2020-07-09,1.457,-0.69,-0.464,5.772,4.116
2020-07-10,1.457,-0.7,-0.469,5.759,4.115
2020-07-13,1.457,-0.67,-0.419,5.782,4.157
2020-07-14,1.457,-0.67,-0.448,5.825,4.187
2020-07-15,1.457,-0.675,-0.446,5.819,4.177
2020-07-16,1.457,-0.69,-0.468,5.813,4.175
2020-07-17,0.082,-0.673,-0.45,5.806,4.162
2020-07-20,0.082,-0.679,-0.462,5.801,4.182
2020-07-21,0.082,-0.677,-0.462,5.83,4.191
2020-07-22,0.082,-0.695,-0.492,5.816,4.187
2020-07-23,0.082,-0.678,-0.482,5.806,4.179
2020-07-24,0.082,-0.662,-0.449,5.821,4.172
2020-07-27,0.082,-0.674,-0.493,5.856,4.235
2020-07-28,0.082,-0.694,-0.509,5.851,4.252
2020-07-29,0.082,-0.69,-0.501,5.834,4.239
2020-07-30,0.082,-0.721,-0.543,5.826,4.207
2020-07-31,0.082,-0.72,-0.525,5.838,4.187
2020-08-03,0.082,-0.706,-0.524,5.839,4.189
2020-08-04,0.082,-0.713,-0.553,5.839,4.195
2020-08-05,0.082,-0.702,-0.507,5.839,4.193
2020-08-06,0.082,-0.706,-0.532,5.807,4.214
2020-08-07,0.082,-0.691,-0.51,5.837,4.234
2020-08-10,0.082,-0.71,-0.528,5.857,4.255
2020-08-11,0.082,-0.686,-0.479,5.863,4.252
2020-08-12,0.082,-0.667,-0.449,5.857,4.254
2020-08-13,0.082,-0.651,-0.414,5.863,4.228
2020-08-14,0.082,-0.654,-0.423,5.951,4.269
2020-08-17,0.082,-0.664,-0.453,5.95,4.281
2020-08-18,0.082,-0.664,-0.464,5.953,4.277
2020-08-19,0.082,-0.675,-0.474,5.97,4.259
2020-08-20,0.082,-0.683,-0.497,5.947,4.239
2020-08-21,0.082,-0.689,-0.509,6.093,4.332
2020-08-24,0.082,-0.682,-0.492,6.144,4.351
2020-08-25,0.082,-0.664,-0.433,6.128,4.392
2020-08-26,0.082,-0.656,-0.417,6.192,4.477
2020-08-27,0.082,-0.664,-0.408,6.154,4.514
2020-08-28,0.082,-0.672,-0.41,6.144,4.515
2020-08-31,0.082,-0.658,-0.398,6.118,4.471
2020-09-01,0.082,-0.681,-0.421,5.943,4.361
2020-09-02,0.082,-0.704,-0.475,5.92,4.383
2020-09-03,0.082,-0.712,-0.49,5.898,4.359
2020-09-04,0.082,-0.705,-0.474,5.93,4.355
2020-09-07,0.082,-0.705,-0.463,5.991,4.429
2020-09-08,0.082,-0.711,-0.496,6.056,4.489
2020-09-09,0.082,-0.698,-0.464,5.984,4.496
2020-09-10,0.082,-0.673,-0.434,6.053,4.492
2020-09-11,0.082,-0.699,-0.482,6.036,4.489
2020-09-14,0.082,-0.705,-0.482,6.034,4.492
2020-09-15,0.082,-0.694,-0.48,6.03,4.482
2020-09-16,0.082,-0.695,-0.485,5.994,4.457
2020-09-17,0.082,-0.705,-0.492,6.033,4.453
2020-09-18,0.082,-0.7,-0.487,6.0,4.442
2020-09-21,0.082,-0.729,-0.53,6.014,4.492
2020-09-22,0.082,-0.718,-0.506,6.009,4.468
2020-09-23,0.082,-0.709,-0.506,5.991,4.449
2020-09-24,0.082,-0.703,-0.502,5.995,4.45
2020-09-25,0.082,-0.712,-0.53,6.04,4.459
2020-09-28,0.082,-0.709,-0.528,6.058,4.471
2020-09-29,0.082,-0.714,-0.546,6.037,4.455
2020-09-30,0.082,-0.705,-0.523,6.016,4.433
2020-10-01,0.082,-0.711,-0.536,5.996,4.367
2020-10-02,0.082,-0.717,-0.537,5.996,4.367
2020-10-05,0.082,-0.704,-0.51,6.004,4.358
2020-10-06,0.082,-0.702,-0.509,6.025,4.375
2020-10-07,0.082,-0.697,-0.495,6.014,4.36
2020-10-08,0.082,-0.712,-0.524,6.016,4.352
2020-10-09,0.082,-0.719,-0.528,5.94,4.282
2020-10-12,0.082,-0.732,-0.545,5.899,4.252
2020-10-13,0.082,-0.739,-0.557,5.903,4.267
2020-10-14,0.082,-0.75,-0.582,5.902,4.27
2020-10-15,0.082,-0.773,-0.612,5.899,4.247
2020-10-16,0.082,-0.779,-0.622,5.93,4.256
2020-10-19,0.082,-0.792,-0.629,5.931,4.248
2020-10-20,0.082,-0.785,-0.607,5.931,4.238
2020-10-21,0.082,-0.779,-0.589,5.912,4.186
2020-10-22,0.082,-0.77,-0.568,5.914,4.199
2020-10-23,0.082,-0.762,-0.576,5.845,4.169
2020-10-26,0.082,-0.761,-0.581,5.839,4.178
2020-10-27,0.082,-0.78,-0.616,5.848,4.193
2020-10-28,0.082,-0.793,-0.627,5.858,4.21
2020-10-29,0.082,-0.812,-0.638,5.884,4.212
2020-10-30,0.082,-0.798,-0.628,5.884,4.212
2020-11-02,0.082,-0.809,-0.64,5.891,4.19
2020-11-03,0.082,-0.798,-0.62,5.899,4.18
2020-11-04,0.082,-0.799,-0.639,5.889,4.185
2020-11-05,0.082,-0.793,-0.638,5.86,4.139
2020-11-06,0.082,-0.785,-0.621,5.868,4.122
2020-11-09,0.082,-0.735,-0.511,5.878,4.135
2020-11-10,0.082,-0.716,-0.486,5.917,4.152
2020-11-11,0.082,-0.721,-0.508,5.906,4.145
2020-11-12,0.082,-0.729,-0.537,5.908,4.124
2020-11-13,0.082,-0.734,-0.549,5.879,4.105
2020-11-16,0.082,-0.727,-0.546,5.879,4.105
2020-11-17,0.082,-0.733,-0.563,5.877,4.077
2020-11-18,0.082,-0.735,-0.555,5.878,4.062
2020-11-19,0.082,-0.742,-0.572,5.875,4.021
2020-11-20,0.082,-0.76,-0.584,5.877,3.937
2020-11-23,0.082,-0.761,-0.582,5.902,3.931
2020-11-24,0.082,-0.751,-0.564,5.882,3.905
2020-11-25,0.082,-0.756,-0.568,5.886,3.893
2020-11-26,0.082,-0.763,-0.589,5.872,3.89
2020-11-27,0.082,-0.762,-0.589,5.91,3.908
2020-11-30,0.082,-0.749,-0.572,5.91,3.908
2020-12-01,0.082,-0.724,-0.53,5.91,3.92
2020-12-02,0.082,-0.722,-0.521,5.91,3.92
2020-12-03,0.082,-0.743,-0.557,5.91,3.953
2020-12-04,0.082,-0.752,-0.549,5.91,3.872
2020-12-07,0.082,-0.765,-0.583,5.91,3.911
2020-12-08,0.082,-0.778,-0.608,5.91,3.929
2020-12-09,0.082,-0.779,-0.606,5.91,3.926
2020-12-10,0.082,-0.773,-0.605,5.91,3.924
2020-12-11,0.082,-0.788,-0.638,5.91,3.926
2020-12-14,0.082,-0.777,-0.621,5.91,3.89
2020-12-15,0.082,-0.766,-0.612,5.91,3.871
2020-12-16,0.082,-0.734,-0.568,5.91,3.876
2020-12-17,0.082,-0.732,-0.572,5.91,3.873
2020-12-18,0.082,-0.734,-0.574,5.91,3.864
2020-12-21,0.082,-0.741,-0.582,5.91,3.892
2020-12-22,0.082,-0.743,-0.597,5.91,3.882
2020-12-23,0.082,-0.712,-0.55,5.915,3.86
2020-12-24,0.082,-0.713,-0.55,5.886,3.877
2020-12-25,0.082,-0.713,-0.55,5.886,3.877
2020-12-28,0.082,-0.715,-0.567,5.88,3.87
2020-12-29,0.082,-0.724,-0.574,5.889,3.894
2020-12-30,0.082,-0.714,-0.572,5.872,3.881
2020-12-31,0.082,-0.715,-0.572,5.867,3.873
2021-01-01,0.082,-0.715,-0.572,5.877,3.862
2021-01-04,0.082,-0.727,-0.606,5.824,3.855
2021-01-05,0.082,-0.721,-0.579,5.825,3.847
2021-01-06,0.082,-0.708,-0.523,5.854,4.118
2021-01-07,0.082,-0.709,-0.525,5.858,4.135
2021-01-08,0.082,-0.707,-0.522,5.875,4.189
2021-01-11,0.082,-0.703,-0.498,5.918,4.297
2021-01-12,0.082,-0.695,-0.469,5.919,4.376
2021-01-13,0.082,-0.709,-0.523,5.912,4.471
2021-01-14,0.082,-0.732,-0.55,5.893,4.501
2021-01-15,0.082,-0.726,-0.544,5.936,4.455
2021-01-18,0.082,-0.72,-0.528,5.913,4.53
2021-01-19,0.082,-0.711,-0.527,5.906,4.479
2021-01-20,0.082,-0.713,-0.53,5.911,4.483
2021-01-21,0.082,-0.703,-0.497,5.925,4.503
2021-01-22,0.082,-0.713,-0.514,5.906,4.51
2021-01-25,0.082,-0.731,-0.551,5.915,4.513
2021-01-26,0.082,-0.728,-0.535,5.915,4.513
2021-01-27,0.082,-0.746,-0.547,5.908,4.517
2021-01-28,0.082,-0.749,-0.54,5.891,4.47
2021-01-29,0.082,-0.738,-0.519,5.903,4.483
2021-02-01,0.082,-0.728,-0.517,6.063,4.647
2021-02-02,0.082,-0.727,-0.49,6.129,4.695
2021-02-03,0.082,-0.718,-0.466,6.083,4.612
2021-02-04,0.082,-0.716,-0.455,6.073,4.551
2021-02-05,0.082,-0.718,-0.448,6.082,4.627
2021-02-08,0.082,-0.715,-0.447,6.042,4.651
2021-02-09,0.082,-0.717,-0.447,6.07,4.659
2021-02-10,0.082,-0.718,-0.438,6.011,4.66
2021-02-11,0.082,-0.722,-0.459,5.963,4.59
2021-02-12,0.082,-0.713,-0.429,5.991,4.579
2021-02-15,0.082,-0.701,-0.383,6.023,4.582
2021-02-16,0.082,-0.695,-0.349,6.023,4.555
2021-02-17,0.082,-0.702,-0.369,6.03,4.626
2021-02-18,0.082,-0.693,-0.347,6.119,4.547
2021-02-19,0.082,-0.688,-0.307,6.119,4.547
2021-02-22,0.082,-0.693,-0.34,6.203,4.67
2021-02-23,0.082,-0.69,-0.317,6.173,4.607
2021-02-24,0.082,-0.69,-0.305,6.156,4.637
2021-02-25,0.082,-0.659,-0.233,6.183,4.651
